Temperature (°C),Phase 1 x(1) input,Phase 1 x(2) input,Phase 1 x(3) input,Phase 2 x(1) input,Phase 2 x(2) input,Phase 2 x(3) input,Compound 1,COSMO_name,Compound 3,Phase 1 x(1) output,Phase 1 x(2) output,Phase 1 x(3) output,Phase 2 x(1) output,Phase 2 x(2) output,Phase 2 x(3) output,SMILES,KV
30.0,0.9787,0,0.0213,0,1.0,0,h2o,n-heptane,lacticacid,0.97866286,2.6473e-06,0.02133449,0.00024807,0.99973995,1.1981e-05,CCCCCCC,0.0005615789268925575
30.0,0.9669,0,0.0331,0,1.0,0,h2o,n-heptane,lacticacid,0.96688631,3.6101e-06,0.03311008,0.00024634,0.99973569,1.7969e-05,CCCCCCC,0.0005427048198010998
30.0,0.9543,0,0.0457,0,1.0,0,h2o,n-heptane,lacticacid,0.95426461,4.9406e-06,0.04573045,0.00024446,0.99973152,2.4014e-05,CCCCCCC,0.0005251205706482224
30.0,0.9407,0,0.0593,0,1.0,0,h2o,n-heptane,lacticacid,0.94070346,6.7865e-06,0.05928975,0.0002424,0.99972743,3.017e-05,CCCCCCC,0.0005088569272091719
40.0,0.999,0,0.0010033,0,1.0,0,h2o,n-heptane,lacticacid,0.99899577,1.6256e-06,0.00100261,0.0004109,0.99958801,1.0853e-06,CCCCCCC,0.0010824747409261828
40.0,0.998,0,0.0020129,0,1.0,0,h2o,n-heptane,lacticacid,0.99798677,1.6771e-06,0.00201155,0.00041072,0.99958711,2.1681e-06,CCCCCCC,0.0010778255574059805
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,n-heptane,lacticacid,0.99594952,1.7851e-06,0.00404869,0.00041034,0.99958533,4.3264e-06,CCCCCCC,0.0010685925570987158
40.0,0.9897,0,0.0103,0,1.0,0,h2o,n-heptane,lacticacid,0.9896792,2.1539e-06,0.01031865,0.00040917,0.99958009,1.0748e-05,CCCCCCC,0.0010416091252247145
40.0,0.9787,0,0.0213,0,1.0,0,h2o,n-heptane,lacticacid,0.97866831,2.9523e-06,0.02132874,0.00040703,0.99957165,2.1314e-05,CCCCCCC,0.0009993089137004811
40.0,0.9669,0,0.0331,0,1.0,0,h2o,n-heptane,lacticacid,0.96689399,4.0582e-06,0.03310195,0.00040466,0.99956356,3.1776e-05,CCCCCCC,0.0009599434474404077
40.0,0.9543,0,0.0457,0,1.0,0,h2o,n-heptane,lacticacid,0.95427416,5.5952e-06,0.04572024,0.00040202,0.99955576,4.222e-05,CCCCCCC,0.0009234422216506299
40.0,0.9407,0,0.0593,0,1.0,0,h2o,n-heptane,lacticacid,0.94071452,7.7384e-06,0.05927775,0.00039908,0.99954818,5.2742e-05,CCCCCCC,0.0008897436221853899
20.0,0.999,0,0.0010033,0,1.0,0,h2o,n-nonane,lacticacid,0.9989968,8.3373e-08,0.00100312,0.00015351,0.99984617,3.1704e-07,CCCCCCCCC,0.00031605391179519897
20.0,0.998,0,0.0020129,0,1.0,0,h2o,n-nonane,lacticacid,0.99798735,8.6379e-08,0.00201257,0.0001534,0.99984596,6.3423e-07,CCCCCCCCC,0.00031513438041906616
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,n-nonane,lacticacid,0.9959492,9.2733e-08,0.00405071,0.00015319,0.99984554,1.2691e-06,CCCCCCCCC,0.0003133030999503791
20.0,0.9897,0,0.0103,0,1.0,0,h2o,n-nonane,lacticacid,0.98967637,1.1486e-07,0.01032351,0.00015252,0.9998443,3.1793e-06,CCCCCCCCC,0.0003079669608495561
20.0,0.9787,0,0.0213,0,1.0,0,h2o,n-nonane,lacticacid,0.97866188,1.6469e-07,0.02133796,0.00015137,0.99984224,6.3903e-06,CCCCCCCCC,0.0002994803626963402
20.0,0.9669,0,0.0331,0,1.0,0,h2o,n-nonane,lacticacid,0.96688471,2.3726e-07,0.03311505,0.00015013,0.99984022,9.6531e-06,CCCCCCCCC,0.0002915019001934166
20.0,0.9543,0,0.0457,0,1.0,0,h2o,n-nonane,lacticacid,0.95426285,3.4348e-07,0.0457368,0.0001488,0.99983821,1.2991e-05,CCCCCCCCC,0.0002840382361686869
20.0,0.9407,0,0.0593,0,1.0,0,h2o,n-nonane,lacticacid,0.94070208,4.9974e-07,0.05929742,0.00014736,0.99983621,1.6433e-05,CCCCCCCCC,0.00027712841469325306
30.0,0.999,0,0.0010033,0,1.0,0,h2o,n-nonane,lacticacid,0.99899697,9.3812e-08,0.00100294,0.00026193,0.99973746,6.0232e-07,CCCCCCCCC,0.0006005543701517539
30.0,0.998,0,0.0020129,0,1.0,0,h2o,n-nonane,lacticacid,0.99798769,9.7302e-08,0.00201222,0.00026177,0.99973703,1.204e-06,CCCCCCCCC,0.0005983441174424268
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,n-nonane,lacticacid,0.99594988,1.0469e-07,0.00405001,0.00026144,0.99973615,2.4053e-06,CCCCCCCCC,0.0005938997681487207
30.0,0.9897,0,0.0103,0,1.0,0,h2o,n-nonane,lacticacid,0.98967803,1.305e-07,0.01032184,0.00026043,0.99973358,5.9971e-06,CCCCCCCCC,0.000581010750021314
30.0,0.9787,0,0.0213,0,1.0,0,h2o,n-nonane,lacticacid,0.97866502,1.8903e-07,0.02133479,0.00025864,0.9997294,1.196e-05,CCCCCCCCC,0.0005605867224378586
30.0,0.9669,0,0.0331,0,1.0,0,h2o,n-nonane,lacticacid,0.96688915,2.7492e-07,0.03311057,0.00025673,0.99972534,1.7931e-05,CCCCCCCCC,0.0005415491186047236
30.0,0.9543,0,0.0457,0,1.0,0,h2o,n-nonane,lacticacid,0.95426842,4.0154e-07,0.04573118,0.00025465,0.99972139,2.3954e-05,CCCCCCCCC,0.0005238001730985293
30.0,0.9407,0,0.0593,0,1.0,0,h2o,n-nonane,lacticacid,0.94070861,5.8903e-07,0.0592908,0.0002524,0.99971752,3.0081e-05,CCCCCCCCC,0.0005073468396445992
40.0,0.999,0,0.0010033,0,1.0,0,h2o,n-nonane,lacticacid,0.99899726,1.0844e-07,0.00100263,0.0004286,0.99957032,1.0784e-06,CCCCCCCCC,0.0010755712476187625
40.0,0.998,0,0.0020129,0,1.0,0,h2o,n-nonane,lacticacid,0.99798828,1.1259e-07,0.0020116,0.00042837,0.99956948,2.1541e-06,CCCCCCCCC,0.001070839133028435
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,n-nonane,lacticacid,0.99595108,1.2137e-07,0.0040488,0.00042789,0.99956781,4.2978e-06,CCCCCCCCC,0.001061499703615886
40.0,0.9897,0,0.0103,0,1.0,0,h2o,n-nonane,lacticacid,0.98968096,1.5216e-07,0.01031889,0.00042713,0.99956216,1.0715e-05,CCCCCCCCC,0.0010383868807594615
40.0,0.9787,0,0.0213,0,1.0,0,h2o,n-nonane,lacticacid,0.97867053,2.2239e-07,0.02132925,0.00042463,0.99955414,2.1235e-05,CCCCCCCCC,0.0009955811854612795
40.0,0.9669,0,0.0331,0,1.0,0,h2o,n-nonane,lacticacid,0.96689689,3.2613e-07,0.03310278,0.0004219,0.99954646,3.164e-05,CCCCCCCCC,0.0009558109621004642
40.0,0.9543,0,0.0457,0,1.0,0,h2o,n-nonane,lacticacid,0.95427808,4.7997e-07,0.04572144,0.00041891,0.99953908,4.2016e-05,CCCCCCCCC,0.0009189561833573046
40.0,0.9407,0,0.0593,0,1.0,0,h2o,n-nonane,lacticacid,0.94071988,7.0899e-07,0.05927941,0.00041561,0.99953194,5.2456e-05,CCCCCCCCC,0.0008848940972928037
20.0,0.999,0,0.0010033,0,1.0,0,h2o,n-undecane,lacticacid,0.99899688,4.8184e-09,0.00100312,0.00016186,0.99983782,3.2673e-07,CCCCCCCCCCC,0.0003257137730281522
20.0,0.998,0,0.0020129,0,1.0,0,h2o,n-undecane,lacticacid,0.99798743,5.0239e-09,0.00201256,0.00016174,0.99983761,6.5361e-07,CCCCCCCCCCC,0.0003247654728306237
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,n-undecane,lacticacid,0.99594929,5.4624e-09,0.0040507,0.0001615,0.99983719,1.3079e-06,CCCCCCCCCCC,0.0003228824647591774
20.0,0.9897,0,0.0103,0,1.0,0,h2o,n-undecane,lacticacid,0.98967649,7.0299e-09,0.0103235,0.00016078,0.99983594,3.2761e-06,CCCCCCCCCCC,0.0003173439240567637
20.0,0.9787,0,0.0213,0,1.0,0,h2o,n-undecane,lacticacid,0.97866205,1.075e-08,0.02133794,0.00015952,0.9998339,6.5837e-06,CCCCCCCCCCC,0.0003085443112127975
20.0,0.9669,0,0.0331,0,1.0,0,h2o,n-undecane,lacticacid,0.96688494,1.653e-08,0.03311504,0.00015817,0.99983188,9.9434e-06,CCCCCCCCCCC,0.00030026839768274477
20.0,0.9543,0,0.0457,0,1.0,0,h2o,n-undecane,lacticacid,0.95426317,2.5563e-08,0.04573681,0.00015673,0.99982989,1.3379e-05,CCCCCCCCCCC,0.00029252149417504194
20.0,0.9407,0,0.0593,0,1.0,0,h2o,n-undecane,lacticacid,0.94070251,3.9762e-08,0.05929745,0.00015518,0.9998279,1.692e-05,CCCCCCCCCCC,0.0002853411065737228
30.0,0.999,0,0.0010033,0,1.0,0,h2o,n-undecane,lacticacid,0.99899706,5.6248e-09,0.00100294,0.0002763,0.99972308,6.1998e-07,CCCCCCCCCCC,0.0006181626019502662
30.0,0.998,0,0.0020129,0,1.0,0,h2o,n-undecane,lacticacid,0.99798778,5.8719e-09,0.00201221,0.00027612,0.99972264,1.2392e-06,CCCCCCCCCCC,0.0006158402949990309
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,n-undecane,lacticacid,0.99594999,6.4001e-09,0.00405,0.00027576,0.99972177,2.4757e-06,CCCCCCCCCCC,0.0006112839506172839
30.0,0.9897,0,0.0103,0,1.0,0,h2o,n-undecane,lacticacid,0.98967818,8.2961e-09,0.01032181,0.00027464,0.99971919,6.1717e-06,CCCCCCCCCCC,0.0005979280765679662
30.0,0.9787,0,0.0213,0,1.0,0,h2o,n-undecane,lacticacid,0.97866523,1.2831e-08,0.02133476,0.00027268,0.99971502,1.2306e-05,CCCCCCCCCCC,0.0005768051761538447
30.0,0.9669,0,0.0331,0,1.0,0,h2o,n-undecane,lacticacid,0.96688944,1.994e-08,0.03311054,0.00027058,0.99971098,1.8445e-05,CCCCCCCCCCC,0.0005570733669701552
30.0,0.9543,0,0.0457,0,1.0,0,h2o,n-undecane,lacticacid,0.9542688,3.1141e-08,0.04573117,0.00026832,0.99970705,2.4634e-05,CCCCCCCCCCC,0.0005386697956776526
30.0,0.9407,0,0.0593,0,1.0,0,h2o,n-undecane,lacticacid,0.94070912,4.888e-08,0.05929083,0.00026587,0.99970321,3.0927e-05,CCCCCCCCCCC,0.0005216152312254693
40.0,0.999,0,0.0010033,0,1.0,0,h2o,n-undecane,lacticacid,0.99899737,6.7662e-09,0.00100263,0.00045228,0.99954661,1.1087e-06,CCCCCCCCCCC,0.0011057917676510778
40.0,0.998,0,0.0020129,0,1.0,0,h2o,n-undecane,lacticacid,0.9979884,7.0713e-09,0.00201159,0.00045202,0.99954577,2.2146e-06,CCCCCCCCCCC,0.0011009201676285922
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,n-undecane,lacticacid,0.99595122,7.7244e-09,0.00404878,0.00045148,0.9995441,4.4181e-06,CCCCCCCCCCC,0.0010912176013515183
40.0,0.9897,0,0.0103,0,1.0,0,h2o,n-undecane,lacticacid,0.98968115,1.0077e-08,0.01031884,0.00045048,0.99953851,1.1007e-05,CCCCCCCCCCC,0.001066689666667959
40.0,0.9787,0,0.0213,0,1.0,0,h2o,n-undecane,lacticacid,0.9786708,1.5742e-08,0.02132919,0.00044767,0.99953052,2.1807e-05,CCCCCCCCCCC,0.0010224016945791189
40.0,0.9669,0,0.0331,0,1.0,0,h2o,n-undecane,lacticacid,0.96689725,2.469e-08,0.03310273,0.00044463,0.99952289,3.2481e-05,CCCCCCCCCCC,0.0009812181653899845
40.0,0.9543,0,0.0457,0,1.0,0,h2o,n-undecane,lacticacid,0.95427852,3.8884e-08,0.04572144,0.00044131,0.99951557,4.3117e-05,CCCCCCCCCCC,0.0009430367897424053
40.0,0.9407,0,0.0593,0,1.0,0,h2o,n-undecane,lacticacid,0.94072046,6.15e-08,0.05927948,0.00043768,0.99950851,5.3811e-05,CCCCCCCCCCC,0.0009077508777067544
20.0,0.999,0,0.0010033,0,1.0,0,h2o,octane,lacticacid,0.99899655,3.4254e-07,0.00100311,0.00015206,0.99984762,3.2137e-07,CCCCCCCC,0.000320373637985864
20.0,0.998,0,0.0020129,0,1.0,0,h2o,octane,lacticacid,0.99798709,3.5378e-07,0.00201255,0.00015196,0.9998474,6.429e-07,CCCCCCCC,0.00031944547961541326
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,octane,lacticacid,0.99594894,3.7743e-07,0.00405068,0.00015175,0.99984697,1.2865e-06,CCCCCCCC,0.0003176009953884286
20.0,0.9897,0,0.0103,0,1.0,0,h2o,octane,lacticacid,0.98967609,4.5876e-07,0.01032345,0.00015111,0.99984567,3.2231e-06,CCCCCCCC,0.00031221151843618174
20.0,0.9787,0,0.0213,0,1.0,0,h2o,octane,lacticacid,0.97866153,6.3722e-07,0.02133783,0.00014999,0.99984353,6.4791e-06,CCCCCCCC,0.000303643810078157
20.0,0.9669,0,0.0331,0,1.0,0,h2o,octane,lacticacid,0.96688426,8.8896e-07,0.03311485,0.00014879,0.99984142,9.7888e-06,CCCCCCCC,0.0002956015201639144
20.0,0.9543,0,0.0457,0,1.0,0,h2o,octane,lacticacid,0.95426223,1.2457e-06,0.04573652,0.0001475,0.99983932,1.3176e-05,CCCCCCCC,0.0002880848827151694
20.0,0.9407,0,0.0593,0,1.0,0,h2o,octane,lacticacid,0.9407012,1.7537e-06,0.05929704,0.0001461,0.99983723,1.667e-05,CCCCCCCC,0.00028112701747001203
30.0,0.999,0,0.0010033,0,1.0,0,h2o,octane,lacticacid,0.99899669,3.756e-07,0.00100293,0.00025911,0.99974028,6.1023e-07,CCCCCCCC,0.0006084472495587927
30.0,0.998,0,0.0020129,0,1.0,0,h2o,octane,lacticacid,0.99798742,3.8834e-07,0.00201219,0.00025895,0.99973983,1.2198e-06,CCCCCCCC,0.0006062051794313658
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,octane,lacticacid,0.99594962,4.1518e-07,0.00404997,0.00025864,0.99973892,2.4371e-06,CCCCCCCC,0.0006017575438830411
30.0,0.9897,0,0.0103,0,1.0,0,h2o,octane,lacticacid,0.98967777,5.0778e-07,0.01032173,0.00025767,0.99973625,6.0767e-06,CCCCCCCC,0.0005887288274349358
30.0,0.9787,0,0.0213,0,1.0,0,h2o,octane,lacticacid,0.97866472,7.123e-07,0.02133457,0.00025597,0.99973191,1.2122e-05,CCCCCCCC,0.0005681858129786539
30.0,0.9669,0,0.0331,0,1.0,0,h2o,octane,lacticacid,0.96688877,1.003e-06,0.03311023,0.00025413,0.99972769,1.8176e-05,CCCCCCCC,0.0005489542053921099
30.0,0.9543,0,0.0457,0,1.0,0,h2o,octane,lacticacid,0.95426788,1.4178e-06,0.0457307,0.00025213,0.99972358,2.4286e-05,CCCCCCCC,0.000531065564270829
30.0,0.9407,0,0.0593,0,1.0,0,h2o,octane,lacticacid,0.94070782,2.0122e-06,0.05929017,0.00024995,0.99971954,3.0506e-05,CCCCCCCC,0.0005145203665295612
40.0,0.999,0,0.0010033,0,1.0,0,h2o,octane,lacticacid,0.99899696,4.2283e-07,0.00100261,0.00042348,0.99957543,1.0921e-06,CCCCCCCC,0.0010892570391278764
40.0,0.998,0,0.0020129,0,1.0,0,h2o,octane,lacticacid,0.99798801,4.3758e-07,0.00201156,0.00042391,0.9995739,2.1905e-06,CCCCCCCC,0.0010889558352721272
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,octane,lacticacid,0.99595082,4.6871e-07,0.00404871,0.00042349,0.99957214,4.3708e-06,CCCCCCCC,0.001079553734399352
40.0,0.9897,0,0.0103,0,1.0,0,h2o,octane,lacticacid,0.98968073,5.7643e-07,0.01031869,0.00042219,0.99956695,1.0857e-05,CCCCCCCC,0.0010521684438625444
40.0,0.9787,0,0.0213,0,1.0,0,h2o,octane,lacticacid,0.97867033,8.157e-07,0.02132886,0.00041986,0.99955862,2.1523e-05,CCCCCCCC,0.0010091022211219914
40.0,0.9669,0,0.0331,0,1.0,0,h2o,octane,lacticacid,0.96689667,1.1579e-06,0.03310217,0.00041728,0.99955064,3.2079e-05,CCCCCCCC,0.0009690905460276472
40.0,0.9543,0,0.0457,0,1.0,0,h2o,octane,lacticacid,0.95427773,1.6492e-06,0.04572062,0.00041444,0.99954295,4.2611e-05,CCCCCCCC,0.0009319864866224475
40.0,0.9407,0,0.0593,0,1.0,0,h2o,octane,lacticacid,0.9407193,2.3568e-06,0.05927834,0.00041129,0.9995355,5.3216e-05,CCCCCCCC,0.0008977309418583584
20.0,0.999,0,0.0010033,0,1.0,0,h2o,pentane,lacticacid,0.99897191,2.5007e-05,0.00100308,0.00013916,0.99986052,3.1644e-07,CCCCC,0.0003154683574590262
20.0,0.998,0,0.0020129,0,1.0,0,h2o,pentane,lacticacid,0.99796193,2.5586e-05,0.00201249,0.00013908,0.99986029,6.3305e-07,CCCCC,0.0003145605692450646
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,pentane,lacticacid,0.99592267,2.6786e-05,0.00405054,0.00013891,0.99985982,1.2669e-06,CCCCC,0.0003127731117332504
20.0,0.9897,0,0.0103,0,1.0,0,h2o,pentane,lacticacid,0.98964618,3.0759e-05,0.01032306,0.00013839,0.99985843,3.1745e-06,CCCCC,0.00030751540725327566
20.0,0.9787,0,0.0213,0,1.0,0,h2o,pentane,lacticacid,0.97862433,3.8829e-05,0.02133684,0.00013748,0.99985614,6.3837e-06,CCCCC,0.00029918675867654255
20.0,0.9669,0,0.0331,0,1.0,0,h2o,pentane,lacticacid,0.96683784,4.9175e-05,0.03311298,0.00013649,0.99985386,9.6486e-06,CCCCC,0.0002913842245548422
20.0,0.9543,0,0.0457,0,1.0,0,h2o,pentane,lacticacid,0.95420417,6.2488e-05,0.04573335,0.00013541,0.99985159,1.2994e-05,CCCCC,0.0002841252608872956
20.0,0.9407,0,0.0593,0,1.0,0,h2o,pentane,lacticacid,0.94062839,7.9681e-05,0.05929193,0.00013423,0.99984932,1.6447e-05,CCCCC,0.00027739019458465934
30.0,0.999,0,0.0010033,0,1.0,0,h2o,pentane,lacticacid,0.99897123,2.5881e-05,0.00100289,0.00023683,0.99976257,6.0295e-07,CCCCC,0.0006012124958868868
30.0,0.998,0,0.0020129,0,1.0,0,h2o,pentane,lacticacid,0.99796139,2.6503e-05,0.00201211,0.00023671,0.99976209,1.2053e-06,CCCCC,0.0005990229162421537
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,pentane,lacticacid,0.99592241,2.7795e-05,0.0040498,0.00023647,0.99976112,2.4083e-06,CCCCC,0.0005946713417946564
30.0,0.9897,0,0.0103,0,1.0,0,h2o,pentane,lacticacid,0.98964667,3.2082e-05,0.01032124,0.00023573,0.99975827,6.0069e-06,CCCCC,0.0005819940239738635
30.0,0.9787,0,0.0213,0,1.0,0,h2o,pentane,lacticacid,0.97862579,4.0834e-05,0.02133338,0.00023439,0.99975362,1.1989e-05,CCCCC,0.0005619831456618689
30.0,0.9669,0,0.0331,0,1.0,0,h2o,pentane,lacticacid,0.96683986,5.2122e-05,0.03310801,0.00023293,0.99974908,1.7987e-05,CCCCC,0.0005432824262164957
30.0,0.9543,0,0.0457,0,1.0,0,h2o,pentane,lacticacid,0.95420629,6.6727e-05,0.04572699,0.00023131,0.99974464,2.4048e-05,CCCCC,0.0005259038480337324
30.0,0.9407,0,0.0593,0,1.0,0,h2o,pentane,lacticacid,0.94063005,8.5688e-05,0.05928426,0.00022952,0.99974026,3.0224e-05,CCCCC,0.000509814915459854
40.0,0.999,0,0.0010033,0,1.0,0,h2o,pentane,lacticacid,0.99897007,2.7375e-05,0.00100255,0.00038749,0.99961142,1.089e-06,CCCCC,0.001086230113211311
40.0,0.998,0,0.0020129,0,1.0,0,h2o,pentane,lacticacid,0.9979605,2.8056e-05,0.00201144,0.00038736,0.99961047,2.1756e-06,CCCCC,0.001081613172652428
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,pentane,lacticacid,0.99592206,2.947e-05,0.00404847,0.00038708,0.99960858,4.3419e-06,CCCCC,0.0010724792328953901
40.0,0.9897,0,0.0103,0,1.0,0,h2o,pentane,lacticacid,0.98964779,3.4172e-05,0.01031804,0.00038621,0.999603,1.0791e-05,CCCCC,0.0010458381630619768
40.0,0.9787,0,0.0213,0,1.0,0,h2o,pentane,lacticacid,0.97862889,4.3816e-05,0.02132729,0.00038458,0.999594,2.1414e-05,CCCCC,0.0010040656829817573
40.0,0.9669,0,0.0331,0,1.0,0,h2o,pentane,lacticacid,0.96684435,5.6318e-05,0.03309933,0.00038271,0.99958534,3.1947e-05,CCCCC,0.0009651857001335071
40.0,0.9543,0,0.0457,0,1.0,0,h2o,pentane,lacticacid,0.95421148,7.2571e-05,0.04571595,0.00038056,0.99957696,4.2477e-05,CCCCC,0.0009291505481128578
40.0,0.9407,0,0.0593,0,1.0,0,h2o,pentane,lacticacid,0.94063517,9.3763e-05,0.05927107,0.00037811,0.99956879,5.3099e-05,CCCCC,0.0008958670730931633
20.0,0.999,0,0.0010033,0,1.0,0,h2o,thf,lacticacid,0.50149463,0.49800319,0.00050218,0.50147288,0.49802492,0.00050219,O1CCCC1,1.0000199131785417
20.0,0.998,0,0.0020129,0,1.0,0,h2o,thf,lacticacid,0.50091317,0.49807928,0.00100755,0.50089243,0.4981,0.00100757,O1CCCC1,1.000019850131507
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,thf,lacticacid,0.49973419,0.49823785,0.00202796,0.49971534,0.49825666,0.002028,O1CCCC1,1.0000197242549163
20.0,0.9897,0,0.0103,0,1.0,0,h2o,thf,lacticacid,0.49607271,0.49875836,0.00516893,0.49604753,0.49878341,0.00516906,O1CCCC1,1.0000251502728803
20.0,0.9787,0,0.0213,0,1.0,0,h2o,thf,lacticacid,0.48951431,0.49979919,0.01068649,0.48949896,0.49981439,0.01068665,O1CCCC1,1.0000149721751483
20.0,0.9669,0,0.0331,0,1.0,0,h2o,thf,lacticacid,0.48238466,0.50102517,0.01659017,0.48236761,0.50104195,0.01659044,O1CCCC1,1.0000162746976071
20.0,0.9543,0,0.0457,0,1.0,0,h2o,thf,lacticacid,0.47465309,0.50242414,0.02292277,0.47463383,0.50244298,0.02292319,O1CCCC1,1.0000183223929744
20.0,0.9407,0,0.0593,0,1.0,0,h2o,thf,lacticacid,0.46628531,0.50398108,0.02973361,0.46627425,0.50399184,0.02973391,O1CCCC1,1.0000100895922157
30.0,0.999,0,0.0010033,0,1.0,0,h2o,thf,lacticacid,0.51683098,0.48267283,0.00049619,0.51680891,0.48269488,0.0004962,O1CCCC1,1.0000201535702051
30.0,0.998,0,0.0020129,0,1.0,0,h2o,thf,lacticacid,0.51620426,0.48280011,0.00099564,0.51618321,0.48282113,0.00099566,O1CCCC1,1.000020087581857
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,thf,lacticacid,0.51493114,0.48306442,0.00200444,0.51491201,0.4830835,0.00200449,O1CCCC1,1.000024944622937
30.0,0.9897,0,0.0103,0,1.0,0,h2o,thf,lacticacid,0.51095367,0.48393381,0.00511251,0.51093944,0.48394796,0.0051126,O1CCCC1,1.0000176038775475
30.0,0.9787,0,0.0213,0,1.0,0,h2o,thf,lacticacid,0.50379632,0.48562195,0.01058173,0.50378057,0.48563751,0.01058192,O1CCCC1,1.0000179554760895
30.0,0.9669,0,0.0331,0,1.0,0,h2o,thf,lacticacid,0.49596551,0.48758918,0.01644531,0.4959478,0.48760656,0.01644564,O1CCCC1,1.000020066511364
30.0,0.9543,0,0.0457,0,1.0,0,h2o,thf,lacticacid,0.48745327,0.48980129,0.02274544,0.48743298,0.48982108,0.02274593,O1CCCC1,1.0000215427795638
30.0,0.9407,0,0.0593,0,1.0,0,h2o,thf,lacticacid,0.47824341,0.49222646,0.02953013,0.47823166,0.49223785,0.02953049,O1CCCC1,1.000012190938543
40.0,0.999,0,0.0010033,0,1.0,0,h2o,thf,lacticacid,0.53175512,0.46775477,0.00049011,0.53173999,0.46776989,0.00049012,O1CCCC1,1.0000204035828693
40.0,0.998,0,0.0020129,0,1.0,0,h2o,thf,lacticacid,0.5310809,0.46793553,0.00098357,0.5310665,0.46794991,0.00098359,O1CCCC1,1.0000203340890834
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,thf,lacticacid,0.52971367,0.46830566,0.00198067,0.52969027,0.46832899,0.00198074,O1CCCC1,1.0000353415763352
40.0,0.9897,0,0.0103,0,1.0,0,h2o,thf,lacticacid,0.52540385,0.46954008,0.00505607,0.52538642,0.46955738,0.00505619,O1CCCC1,1.0000237338486215
40.0,0.9787,0,0.0213,0,1.0,0,h2o,thf,lacticacid,0.5175917,0.47192881,0.01047949,0.51757232,0.47194792,0.01047976,O1CCCC1,1.000025764612591
40.0,0.9669,0,0.0331,0,1.0,0,h2o,thf,lacticacid,0.50899668,0.47469475,0.01630858,0.50897477,0.47471621,0.01630902,O1CCCC1,1.0000269796634655
40.0,0.9543,0,0.0457,0,1.0,0,h2o,thf,lacticacid,0.49962828,0.47778651,0.02258521,0.4996154,0.47779905,0.02258555,O1CCCC1,1.0000150540995634
40.0,0.9407,0,0.0593,0,1.0,0,h2o,thf,lacticacid,0.4895135,0.48113111,0.02935538,0.48949876,0.48114538,0.02935587,O1CCCC1,1.0000166919998992
20.0,0.999,0,0.0010033,0,1.0,0,h2o,thymol,lacticacid,0.99919444,0.00019807,0.00060749,0.30007154,0.69931938,0.00060908,CC(C)c1ccc(C)cc1O,1.0026173270341898
20.0,0.998,0,0.0020129,0,1.0,0,h2o,thymol,lacticacid,0.99857932,0.00020116,0.00121952,0.30027121,0.69850602,0.00122276,CC(C)c1ccc(C)cc1O,1.002656782996589
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,thymol,lacticacid,0.99733509,0.00020754,0.00245737,0.30067135,0.69686458,0.00246408,CC(C)c1ccc(C)cc1O,1.0027305615353
20.0,0.9897,0,0.0103,0,1.0,0,h2o,thymol,lacticacid,0.99348635,0.0002283,0.00628535,0.30188305,0.69181387,0.00630309,CC(C)c1ccc(C)cc1O,1.0028224363002856
20.0,0.9787,0,0.0213,0,1.0,0,h2o,thymol,lacticacid,0.9866545,0.00026926,0.01307624,0.30392147,0.68297083,0.01310769,CC(C)c1ccc(C)cc1O,1.0024051256324449
20.0,0.9669,0,0.0331,0,1.0,0,h2o,thymol,lacticacid,0.97923936,0.00032018,0.02044046,0.3059817,0.67355304,0.02046526,CC(C)c1ccc(C)cc1O,1.00121327993597
20.0,0.9543,0,0.0457,0,1.0,0,h2o,thymol,lacticacid,0.97115902,0.0003841,0.02845688,0.30806731,0.66349715,0.02843555,CC(C)c1ccc(C)cc1O,0.9992504448836275
20.0,0.9407,0,0.0593,0,1.0,0,h2o,thymol,lacticacid,0.9623151,0.00046524,0.03721966,0.31017289,0.65274066,0.03708646,CC(C)c1ccc(C)cc1O,0.9964212461908571
30.0,0.999,0,0.0010033,0,1.0,0,h2o,thymol,lacticacid,0.99922999,0.00018777,0.00058224,0.29383414,0.70555459,0.00061126,CC(C)c1ccc(C)cc1O,1.0498419895575706
30.0,0.998,0,0.0020129,0,1.0,0,h2o,thymol,lacticacid,0.99864024,0.00019068,0.00116907,0.2940515,0.70472137,0.00122713,CC(C)c1ccc(C)cc1O,1.0496634076659226
